Q,E,I
1.969079570933067957e+00,1.900000000000000000e+01,7.439243436959468159e-02
1.969079570933067957e+00,1.925000000000000000e+01,6.956814958511797764e-02
1.969079570933067957e+00,1.950000000000000000e+01,6.560137133319660085e-02
2.000761186976777850e+00,-2.750000000000000000e+00,2.712057175081326638e-04
2.000761186976777850e+00,-2.500000000000000000e+00,2.787248846375071790e-04
2.000761186976777850e+00,-2.250000000000000000e+00,2.865664340478310773e-04
2.000761186976777850e+00,-2.000000000000000000e+00,2.947493744405931893e-04
2.000761186976777850e+00,-1.750000000000000000e+00,3.032941598924986147e-04
2.000761186976777850e+00,-5.000000000000000000e-01,3.522813468467367944e-04
2.000761186976777850e+00,-2.500000000000000000e-01,3.635269492386858934e-04
2.000761186976777850e+00,0.000000000000000000e+00,3.753317045692198769e-04
2.000761186976777850e+00,2.500000000000000000e-01,3.877341270854347166e-04
2.000761186976777850e+00,5.000000000000000000e-01,4.007761768303509664e-04
2.000761186976777850e+00,2.000000000000000000e+00,4.953534102075253086e-04
2.000761186976777850e+00,2.250000000000000000e+00,5.144329260832133672e-04
2.000761186976777850e+00,2.500000000000000000e+00,5.346712919055491208e-04
2.000761186976777850e+00,2.750000000000000000e+00,5.561672274657832862e-04
2.000761186976777850e+00,3.000000000000000000e+00,5.790305084320440969e-04
2.000761186976777850e+00,3.250000000000000000e+00,6.033835277556638026e-04
2.000761186976777850e+00,3.500000000000000000e+00,6.293631271055209579e-04
2.000761186976777850e+00,5.000000000000000000e+00,8.295208461236333293e-04
2.000761186976777850e+00,5.250000000000000000e+00,8.725058353608446072e-04
2.000761186976777850e+00,5.500000000000000000e+00,9.191018844580966813e-04
2.000761186976777850e+00,5.750000000000000000e+00,9.697461870301652895e-04
2.000761186976777850e+00,6.000000000000000000e+00,1.024947325214081804e-03
2.000761186976777850e+00,6.250000000000000000e+00,1.085300318334297921e-03
2.000761186976777850e+00,6.500000000000000000e+00,1.151505640110573638e-03
2.000761186976777850e+00,6.750000000000000000e+00,1.224393483145902895e-03
2.000761186976777850e+00,7.000000000000000000e+00,1.304955043859754157e-03
2.000761186976777850e+00,7.250000000000000000e+00,1.394383321686594587e-03
2.000761186976777850e+00,7.500000000000000000e+00,1.494126994422010149e-03
2.000761186976777850e+00,7.750000000000000000e+00,1.605962543618670970e-03
2.000761186976777850e+00,8.000000000000000000e+00,1.732092285917618754e-03
2.000761186976777850e+00,8.250000000000000000e+00,1.875279872274308000e-03
2.000761186976777850e+00,8.500000000000000000e+00,2.039041114750062434e-03
2.000761186976777850e+00,8.750000000000000000e+00,2.227918430142534177e-03
2.000761186976777850e+00,9.000000000000000000e+00,2.447884985768760020e-03
2.000761186976777850e+00,9.250000000000000000e+00,2.706956030627845258e-03
2.000761186976777850e+00,9.500000000000000000e+00,3.016142415100465587e-03
2.000761186976777850e+00,9.750000000000000000e+00,3.390991255586382237e-03
2.000761186976777850e+00,1.000000000000000000e+01,3.854179273743005806e-03
2.000761186976777850e+00,1.025000000000000000e+01,4.440091728583580796e-03
2.000761186976777850e+00,1.050000000000000000e+01,5.203373242198034918e-03
2.000761186976777850e+00,1.075000000000000000e+01,6.235976527898979584e-03
2.000761186976777850e+00,1.100000000000000000e+01,7.703779252516039337e-03
2.000761186976777850e+00,1.175000000000000000e+01,2.011934639129701191e-02
2.000761186976777850e+00,1.200000000000000000e+01,3.074284256025430068e-02
2.000761186976777850e+00,1.225000000000000000e+01,4.206122130065430981e-02
2.000761186976777850e+00,1.250000000000000000e+01,4.999795961439405800e-02
2.000761186976777850e+00,1.275000000000000000e+01,5.446166294699123639e-02
2.000761186976777850e+00,1.300000000000000000e+01,5.681910147019209739e-02
2.000761186976777850e+00,1.325000000000000000e+01,5.875401770717471328e-02
2.000761186976777850e+00,1.350000000000000000e+01,6.099907093326309426e-02
2.000761186976777850e+00,1.375000000000000000e+01,6.380901655287254948e-02
2.000761186976777850e+00,1.400000000000000000e+01,6.739290570311237683e-02
2.000761186976777850e+00,1.425000000000000000e+01,7.206197906676621578e-02
2.000761186976777850e+00,1.450000000000000000e+01,7.828335607461113510e-02
2.000761186976777850e+00,1.475000000000000000e+01,8.623448922989551679e-02
2.000761186976777850e+00,1.500000000000000000e+01,9.298716766078075902e-02
2.000761186976777850e+00,1.525000000000000000e+01,9.322400927462992648e-02
2.000761186976777850e+00,1.550000000000000000e+01,9.002232678899452223e-02
2.000761186976777850e+00,1.575000000000000000e+01,8.713871760971583780e-02
2.000761186976777850e+00,1.600000000000000000e+01,8.534316356148821670e-02
2.000761186976777850e+00,1.625000000000000000e+01,8.462217435962342271e-02
2.000761186976777850e+00,1.650000000000000000e+01,8.489920488611697735e-02
2.000761186976777850e+00,1.675000000000000000e+01,8.611945098565311485e-02
2.000761186976777850e+00,1.700000000000000000e+01,8.820734450982323227e-02
2.000761186976777850e+00,1.725000000000000000e+01,9.126666872820039800e-02
2.000761186976777850e+00,1.750000000000000000e+01,9.567715459176667769e-02
2.000761186976777850e+00,1.775000000000000000e+01,1.008442366291554260e-01
2.000761186976777850e+00,1.800000000000000000e+01,1.020362920863289030e-01
2.000761186976777850e+00,1.825000000000000000e+01,9.481526350822151727e-02
2.000761186976777850e+00,1.850000000000000000e+01,8.525002202364045933e-02
2.000761186976777850e+00,1.875000000000000000e+01,7.765371870030547685e-02
2.000761186976777850e+00,1.900000000000000000e+01,7.190461641278771132e-02
2.000761186976777850e+00,1.925000000000000000e+01,6.732965439807087060e-02
2.000761186976777850e+00,1.950000000000000000e+01,6.356953024854358758e-02
2.000761186976777850e+00,1.975000000000000000e+01,6.045177168653367156e-02
2.031022871870577173e+00,-3.000000000000000000e+00,2.569300084061068600e-04
2.031022871870577173e+00,-1.750000000000000000e+00,2.950917779305649476e-04
2.031022871870577173e+00,-1.500000000000000000e+00,3.037584181855498291e-04
2.031022871870577173e+00,-1.250000000000000000e+00,3.128196575843229191e-04
2.031022871870577173e+00,-1.000000000000000000e+00,3.223002678595660443e-04
2.031022871870577173e+00,-7.500000000000000000e-01,3.322270313767333402e-04
2.031022871870577173e+00,2.500000000000000000e-01,3.770136987614700085e-04
2.031022871870577173e+00,5.000000000000000000e-01,3.896589976297936916e-04
2.031022871870577173e+00,7.500000000000000000e-01,4.029666491659116630e-04
2.031022871870577173e+00,1.000000000000000000e+00,4.169848442592871186e-04
2.031022871870577173e+00,1.250000000000000000e+00,4.317663405100005528e-04
2.031022871870577173e+00,1.500000000000000000e+00,4.473690031973689973e-04
2.031022871870577173e+00,1.750000000000000000e+00,4.638564240866755654e-04
2.031022871870577173e+00,3.000000000000000000e+00,5.622906524783073982e-04
2.031022871870577173e+00,3.250000000000000000e+00,5.858474596869983359e-04
2.031022871870577173e+00,3.500000000000000000e+00,6.109704499964878398e-04
2.031022871870577173e+00,3.750000000000000000e+00,6.378066161143017060e-04
2.031022871870577173e+00,4.000000000000000000e+00,6.665212033092480148e-04
2.031022871870577173e+00,4.250000000000000000e+00,6.973005850715503252e-04
2.031022871870577173e+00,4.500000000000000000e+00,7.303556967770292183e-04
2.031022871870577173e+00,4.750000000000000000e+00,7.659261577712088561e-04
2.031022871870577173e+00,6.750000000000000000e+00,1.184462616871946811e-03
2.031022871870577173e+00,7.000000000000000000e+00,1.261840999801857807e-03
2.031022871870577173e+00,7.250000000000000000e+00,1.347665083900988214e-03
2.031022871870577173e+00,7.500000000000000000e+00,1.443302600058361763e-03
2.031022871870577173e+00,7.750000000000000000e+00,1.550428075308905992e-03
2.031022871870577173e+00,8.000000000000000000e+00,1.671113836974054846e-03
2.031022871870577173e+00,8.250000000000000000e+00,1.807955545719896334e-03
2.031022871870577173e+00,8.500000000000000000e+00,1.964248612024568214e-03
2.031022871870577173e+00,8.750000000000000000e+00,2.144241349758694518e-03
2.031022871870577173e+00,9.000000000000000000e+00,2.353506899123031671e-03
2.031022871870577173e+00,9.250000000000000000e+00,2.599504442463728294e-03
2.031022871870577173e+00,9.500000000000000000e+00,2.892452335812614045e-03
2.031022871870577173e+00,9.750000000000000000e+00,3.246735191968903606e-03
2.031022871870577173e+00,1.000000000000000000e+01,3.683266037424713212e-03
2.031022871870577173e+00,1.025000000000000000e+01,4.233645848519804189e-03
2.031022871870577173e+00,1.125000000000000000e+01,9.323349288577132549e-03
2.031022871870577173e+00,1.150000000000000000e+01,1.268687341924979416e-02
2.031022871870577173e+00,1.175000000000000000e+01,1.861902548878264368e-02
2.031022871870577173e+00,1.200000000000000000e+01,2.824645807403144276e-02
2.031022871870577173e+00,1.225000000000000000e+01,3.851065621599802230e-02
2.031022871870577173e+00,1.250000000000000000e+01,4.608492609271701984e-02
2.031022871870577173e+00,1.275000000000000000e+01,5.139717044720656242e-02
2.031022871870577173e+00,1.325000000000000000e+01,5.722394422719854351e-02
2.031022871870577173e+00,1.350000000000000000e+01,5.928212630064948890e-02
2.031022871870577173e+00,1.375000000000000000e+01,6.183528472868771164e-02
2.031022871870577173e+00,1.400000000000000000e+01,6.526268866476644948e-02
2.031022871870577173e+00,1.425000000000000000e+01,6.999647180118034884e-02
2.031022871870577173e+00,1.450000000000000000e+01,7.666239060209649459e-02
2.031022871870577173e+00,1.475000000000000000e+01,8.513860025671295129e-02
2.031022871870577173e+00,1.500000000000000000e+01,9.154429860061441548e-02
2.031022871870577173e+00,1.525000000000000000e+01,9.145136719905948286e-02
2.031022871870577173e+00,1.550000000000000000e+01,8.829328048804424567e-02
2.031022871870577173e+00,1.575000000000000000e+01,8.554814739796405554e-02
2.031022871870577173e+00,1.600000000000000000e+01,8.390554335196299951e-02
2.031022871870577173e+00,1.625000000000000000e+01,8.334041935703133397e-02
2.031022871870577173e+00,1.650000000000000000e+01,8.377338482752678950e-02
2.031022871870577173e+00,1.675000000000000000e+01,8.516745357767332991e-02
2.031022871870577173e+00,1.700000000000000000e+01,8.752302923119373301e-02
2.031022871870577173e+00,1.725000000000000000e+01,9.086518694584938549e-02
2.031022871870577173e+00,1.750000000000000000e+01,9.515477449739508098e-02
2.031022871870577173e+00,1.775000000000000000e+01,9.966173115941165395e-02
2.031022871870577173e+00,1.800000000000000000e+01,1.007081595047923245e-01
2.031022871870577173e+00,1.825000000000000000e+01,9.403321966065278370e-02
2.031022871870577173e+00,1.850000000000000000e+01,8.409091135524435212e-02
2.031022871870577173e+00,1.875000000000000000e+01,7.580720926977296825e-02
2.031022871870577173e+00,1.900000000000000000e+01,6.991201674823763201e-02
2.031022871870577173e+00,1.925000000000000000e+01,6.560707402018613188e-02
2.031022871870577173e+00,1.950000000000000000e+01,6.226986394169527206e-02
2.031022871870577173e+00,1.975000000000000000e+01,5.948653604071040685e-02
2.059356492349253998e+00,-3.000000000000000000e+00,2.505400856760597221e-04
2.059356492349253998e+00,-2.750000000000000000e+00,2.573623114750049883e-04
2.059356492349253998e+00,-2.500000000000000000e+00,2.644714414432996759e-04
2.059356492349253998e+00,-2.250000000000000000e+00,2.718840473209757115e-04
2.059356492349253998e+00,-2.000000000000000000e+00,2.796179337066462506e-04
2.059356492349253998e+00,-1.000000000000000000e+00,3.141722422587638172e-04
2.059356492349253998e+00,-7.500000000000000000e-01,3.238314396009767246e-04
2.059356492349253998e+00,-5.000000000000000000e-01,3.339519631733037295e-04
2.059356492349253998e+00,-2.500000000000000000e-01,3.445642550584175861e-04
2.059356492349253998e+00,0.000000000000000000e+00,3.557013600690056869e-04
2.059356492349253998e+00,1.250000000000000000e+00,4.206359084360225195e-04
2.059356492349253998e+00,1.500000000000000000e+00,4.358014349341437512e-04
2.059356492349253998e+00,1.750000000000000000e+00,4.518244678868205719e-04
2.059356492349253998e+00,2.000000000000000000e+00,4.687726482867759364e-04
2.059356492349253998e+00,2.250000000000000000e+00,4.867205965037806168e-04
2.059356492349253998e+00,2.500000000000000000e+00,5.057508163227869427e-04
2.059356492349253998e+00,2.750000000000000000e+00,5.259547418012884990e-04
2.059356492349253998e+00,4.000000000000000000e+00,6.485771216390560402e-04
2.059356492349253998e+00,4.250000000000000000e+00,6.784260745654788856e-04
2.059356492349253998e+00,4.500000000000000000e+00,7.104725315092900008e-04
2.059356492349253998e+00,4.750000000000000000e+00,7.449467181836411577e-04
2.059356492349253998e+00,5.000000000000000000e+00,7.821110240799587776e-04
2.059356492349253998e+00,5.250000000000000000e+00,8.222657467033303276e-04
2.059356492349253998e+00,5.500000000000000000e+00,8.657561084029895705e-04
2.059356492349253998e+00,5.750000000000000000e+00,9.129808877142658961e-04
2.059356492349253998e+00,6.000000000000000000e+00,9.644031166007777144e-04
2.059356492349253998e+00,6.250000000000000000e+00,1.020563445652745331e-03
2.059356492349253998e+00,6.500000000000000000e+00,1.082096989179466909e-03
2.059356492349253998e+00,1.050000000000000000e+01,4.733660574257041002e-03
2.059356492349253998e+00,1.075000000000000000e+01,5.637954269645813199e-03
2.059356492349253998e+00,1.100000000000000000e+01,6.911527224714417855e-03
2.059356492349253998e+00,1.125000000000000000e+01,8.824501489153029066e-03
2.059356492349253998e+00,1.150000000000000000e+01,1.194418697178800497e-02
2.059356492349253998e+00,1.175000000000000000e+01,1.742258594297948007e-02
2.059356492349253998e+00,1.200000000000000000e+01,2.628048405299346704e-02
2.059356492349253998e+00,1.225000000000000000e+01,3.568370901478210705e-02
2.059356492349253998e+00,1.250000000000000000e+01,4.263978130663453187e-02
2.059356492349253998e+00,1.300000000000000000e+01,5.204418916281355889e-02
2.059356492349253998e+00,1.325000000000000000e+01,5.534925598421750609e-02
2.059356492349253998e+00,1.350000000000000000e+01,5.821541023427025119e-02
2.059356492349253998e+00,1.375000000000000000e+01,6.105515940649580697e-02
2.059356492349253998e+00,1.425000000000000000e+01,7.020681994560927508e-02
2.059356492349253998e+00,1.450000000000000000e+01,7.722932854529311608e-02
2.059356492349253998e+00,1.475000000000000000e+01,8.472913447820300259e-02
2.059356492349253998e+00,1.500000000000000000e+01,9.007804470539271247e-02
2.059356492349253998e+00,1.525000000000000000e+01,8.973735047726549841e-02
2.059356492349253998e+00,1.550000000000000000e+01,8.681628088748692684e-02
2.059356492349253998e+00,1.575000000000000000e+01,8.439053058214612824e-02
2.059356492349253998e+00,1.600000000000000000e+01,8.300680686097725025e-02
2.059356492349253998e+00,1.625000000000000000e+01,8.254355900307723537e-02
2.059356492349253998e+00,1.650000000000000000e+01,8.282280369193785463e-02
2.059356492349253998e+00,1.675000000000000000e+01,8.376899076397480159e-02
2.059356492349253998e+00,1.700000000000000000e+01,8.544772611793576000e-02
2.059356492349253998e+00,1.725000000000000000e+01,8.802195703554749340e-02
2.059356492349253998e+00,1.750000000000000000e+01,9.161900040160891878e-02
2.059356492349253998e+00,1.775000000000000000e+01,9.572376700099700930e-02
2.059356492349253998e+00,1.800000000000000000e+01,9.723509360227804155e-02
2.059356492349253998e+00,1.825000000000000000e+01,9.247103298655608150e-02
2.059356492349253998e+00,1.850000000000000000e+01,8.422840385480571956e-02
2.059356492349253998e+00,1.875000000000000000e+01,7.591476824876333684e-02
2.059356492349253998e+00,1.900000000000000000e+01,6.941292516561509141e-02
2.059356492349253998e+00,1.925000000000000000e+01,6.478897931292337820e-02
2.059356492349253998e+00,1.950000000000000000e+01,6.138363456842762383e-02
2.059356492349253998e+00,1.975000000000000000e+01,5.849766184402660496e-02
2.059356492349253998e+00,2.000000000000000000e+01,5.508309498227515616e-02
